"","CAP1","CAP2","station","comclust","dataset"
"122",-2.99207934948468,1.29652379265139,"ERR562420",5,"V9-micro"
"123",1.51105820489267,1.06318676239625,"ERR562423",2,"V9-micro"
"124",0.684218551655378,-0.782142368662132,"ERR562435",3,"V9-micro"
"125",0.411014584477404,0.837970434203968,"ERR562442",4,"V9-micro"
"126",0.864524739007776,0.977720834407682,"ERR562450",2,"V9-micro"
"127",0.185147358465481,-0.178319084844916,"ERR562459",4,"V9-micro"
"128",0.799046295999022,0.932207916530635,"ERR562462",1,"V9-micro"
"129",0.67426186773013,0.84853803223683,"ERR562465",2,"V9-micro"
"130",0.299187403265565,0.0383786776115283,"ERR562469",1,"V9-micro"
"131",-2.49403479503334,1.60092767938409,"ERR562473",5,"V9-micro"
"132",-1.36779439585934,0.32879299077474,"ERR562476",5,"V9-micro"
"133",-0.807928117118208,0.0562672760831784,"ERR562481",1,"V9-micro"
"134",0.846339712621114,0.919661771561188,"ERR562482",1,"V9-micro"
"135",0.839029674362368,0.91414313159635,"ERR562485",2,"V9-micro"
"136",0.19957590097073,0.702229662677114,"ERR562486",4,"V9-micro"
"137",-0.502627145357626,-1.56308289684352,"ERR562487",3,"V9-micro"
"138",-0.761453223866865,-2.24748448309255,"ERR562491",5,"V9-micro"
"139",-0.213774104818167,-1.19523973765214,"ERR562499",4,"V9-micro"
"140",-3.28079141621177,1.827243177343,"ERR562501",5,"V9-micro"
"141",-0.9288784354519,-2.28645675803527,"ERR562505",5,"V9-micro"
"142",0.0934371090489005,0.776436055636134,"ERR562506",4,"V9-micro"
"143",-0.327345328635708,-1.5339792471734,"ERR562508",4,"V9-micro"
"144",1.06745191096695,0.653053963567313,"ERR562515",1,"V9-micro"
"145",0.912850139494073,1.29155720207734,"ERR562526",2,"V9-micro"
"146",-0.360698475441785,-1.45446037183601,"ERR562527",3,"V9-micro"
"147",-0.463380891358761,-0.118784449923445,"ERR562539",1,"V9-micro"
"148",0.394059103914983,0.62146271180541,"ERR562541",2,"V9-micro"
"149",-0.374604443254873,-2.47052548468767,"ERR562550",3,"V9-micro"
"150",-0.393450870513091,-1.55309922203822,"ERR562586",5,"V9-micro"
"151",-0.0938596036698555,0.86040350966562,"ERR562591",4,"V9-micro"
"152",0.511045641326388,-1.49582264671338,"ERR562597",1,"V9-micro"
"153",0.652011329697356,0.408621222709037,"ERR562598",4,"V9-micro"
"154",1.04136608139489,1.33760390273641,"ERR562609",2,"V9-micro"
"155",1.05659533536232,0.950806057351262,"ERR562615",4,"V9-micro"
"156",-0.878362291870711,-1.96886641664802,"ERR562621",5,"V9-micro"
"157",1.12008765733773,0.687078114375507,"ERR562626",2,"V9-micro"
"158",-0.490842943979955,-1.7608525995583,"ERR562635",5,"V9-micro"
"159",0.372362496660917,-0.468695154923296,"ERR562644",4,"V9-micro"
"160",-0.672334761239372,-1.38328970305706,"ERR562648",5,"V9-micro"
"161",1.44772451508082,1.11396125360368,"ERR562652",1,"V9-micro"
"162",0.770969260379652,0.974516392263961,"ERR562655",2,"V9-micro"
"163",1.03051130160983,1.26754535762859,"ERR562668",2,"V9-micro"
"164",0.137840216665926,0.38746934380728,"ERR562676",4,"V9-micro"
"165",1.06846944078603,0.894364328799932,"ERR562681",4,"V9-micro"
"166",0.980398854531834,0.898106234618301,"ERR562691",2,"V9-micro"
"167",0.134020322710457,0.308629127215921,"ERR562692",4,"V9-micro"
"168",-0.544376111311362,0.517197604313117,"ERR562730",4,"V9-micro"
